Date,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,WMT,XOM
2021-01-28,-0.03561197311612825,0.001557905206109897,0.016292817039285024,0.009254134537228703,0.01866001472065574,0.007595396582347633,0.01744447538600088,0.012694603081672388,-0.02658681111964948,0.02556151922664595,0.010262520764286248,0.00027871196836624484,0.01530529374227127,-0.0006260914565793365,0.015535064954244648
2021-01-29,-0.03813899359077361,-0.009752051571646207,-0.02234526799645194,-0.04385937215019603,-0.014041569438209877,-0.03629754224302193,-0.011129428785655503,-0.02055569318608035,-0.02549181918858547,-0.0296055934494135,-0.0047044138009918555,0.0011150778490086521,-0.016630188796242975,-0.022939172460135687,-0.026844436164970394
2021-02-01,0.01638534507090156,0.041746274050055085,0.010401050848365496,0.014101923687361285,0.03532768949660916,-0.0025780496577545832,0.00735611683291798,0.006830355563342836,0.014144666314443024,0.03261437987371544,0.018855589743580887,-0.002789524996545631,0.005910070348208951,-0.008721841494899012,0.0017824031067504309
2021-02-02,0.006316700796974074,0.011043015400718599,0.03509123109718659,0.007494095176997393,0.013666826767844973,-0.00901339209585662,0.030318073125657735,0.00985200706416342,0.019165584411332922,-0.0005843018902162937,0.023868526909346592,-0.022885576185058966,-0.0013967019637491638,0.010712882384680036,0.015682205090129547
2021-02-03,-0.007808765644313858,-0.020163489626646183,0.0175695656755507,0.021589304002976917,0.0702954578517762,-0.004662178717776369,0.011386385980563785,-0.0038881207622778633,-0.0016111972407105782,0.014466369772463348,-0.0019381493784266929,-0.004296136973065534,0.0012416239671033053,0.003049792760716063,0.038478514729753756
2021-02-04,0.02543156875040733,0.00556035766663457,0.028716168040801023,0.00044952268797195203,-0.0025532820299646744,0.009241012890610245,0.022752262326168664,0.004908935189675525,-0.0006003607643459007,-0.004082424951819863,0.009836499186916882,0.0014339593562611235,0.0006201677436645989,0.00937530872250088,0.01900858590238781
2021-02-05,-0.003102828124384582,0.0063293425623789645,-0.004008124052249332,0.002917140875828848,0.016995174331525194,0.01507201899280809,-0.001955114312276341,0.012974185697133399,0.006023527416959207,0.0007848468288217599,-0.00537526046757099,0.0008595827372621157,0.004176434064850209,0.012757669936997205,0.03296994980929611
2021-02-08,0.001096242380240735,-0.008751967758836224,0.02199904002307761,0.02456658322657993,-0.0020655955556502415,0.0028537147957837746,0.015533320070978922,0.0054231410741411926,-0.0056859817097202284,0.0011141741459099388,0.06050790767321116,-0.002867785065787454,-0.0030918655128610597,0.004630371629425244,0.04214273367277715
2021-02-09,-0.006595208048403958,-0.005413479034808956,-0.004239860120971417,-0.00570020723374501,-0.004389487452458163,0.008152458534280751,-0.0040039570692648905,-0.0044167720762017535,0.010708693243681624,0.0053471844891013615,-0.012229315954929574,0.004298737129963512,-0.0038784907911265033,0.0055009665320215175,-0.01178102267419931
2021-02-10,-0.004569056182088933,-0.005588994815406755,0.0009098797854286359,0.01700487691923381,0.005329305053226926,0.0032425273339889153,0.0005729410455244031,-0.0020141068733627587,0.008941086924809242,-0.003904848662068302,0.034522449919537596,-0.006599081575743667,-0.003503415897610355,-0.011726047773006757,0.009631450552299243
2021-02-11,-0.0019221329958301575,-0.007467083315264711,-0.003036504993637254,-0.005418949492420128,0.0010874559623892089,-0.004506431085865808,-0.0027962784705709265,0.014014032657144126,-0.0054585926957597414,0.00685404904260125,0.03241990273362552,-0.008963392686601415,0.0008575842018313534,-0.0007633398715566461,-0.025357838174687765
2021-02-12,0.0017743810278763924,0.004764600739063575,0.01479265445262548,0.005743011804953547,0.0030020946855964666,0.0031267117111340504,0.01411660536819837,0.0077237099178849794,0.0004066921463537002,0.002043101933556112,-0.0191650736510897,0.008387634861720974,-0.0055480925457291035,0.003119676778300452,0.013551132170897633
2021-02-16,-0.016234800399899822,-0.002676197092374675,0.026613073528276285,0.020283804357408525,0.007451811311999506,-0.009106242830541546,0.02378578843285951,-0.008320083944809,0.012746592433871527,-0.005279635971312237,0.024364414397631522,-0.0008645364316444026,0.0023481050550364733,0.008203223930064618,0.029643449449994648
2021-02-17,-0.01780164952335205,0.012068471325383062,0.004076820756555781,0.029518372142358914,0.003745288851661716,0.003568144417908366,0.0031059638943247737,-0.0027886987043355812,-0.0014610926875665334,0.004350088626504406,-0.028063957788479695,0.005748841030830312,0.004212463670940737,0.01051723484447081,0.01544505363247623
2021-02-18,-0.008674025320525618,0.005903355134450001,-0.006413979287123822,-0.009637638396357041,-0.006064846595365508,0.0004828481934952499,0.003371552522723673,0.012685886532613749,-0.015397382863916514,-0.001680298746003329,-0.005179259274253092,-0.009503106608161923,0.008294902017464632,-0.06700531335065049,-0.01582928592944
2021-02-19,0.0012326835590480347,-0.023816428691007405,0.01018480499432872,0.008386029741345061,-0.008105661787333757,-0.01679308873940556,0.016552529428935977,-0.013085246577952384,-0.029496389725886894,-0.011634726330996973,0.006553489066873658,-0.0034784877281151547,-0.018781025425882013,0.004927470152385996,0.0067057347939479895
2021-02-22,-0.03025196840698177,-0.02151030634661799,0.017506551781029077,0.026676167631116948,-0.016678997971360868,-0.0006174161310417832,0.00934720337364913,0.010323789076199548,-0.004713799139336542,-0.027174292143422336,-0.03898768339467628,-0.005240208337168964,-0.0042568952476715405,-0.004709584704043425,0.03619035554230774
2021-02-23,-0.0011118145897247055,0.004316729031036398,0.010471289715255018,0.012524018883896194,0.0028485457097955766,-0.008873844392407251,0.007999429539972056,-0.0017789468416329018,0.021019822602201272,-0.005301497496137962,-0.015001464047444554,-0.010268283678465079,0.007398611261434673,-0.016254489793605307,0.013717417904427641
2021-02-24,-0.004060270556950821,-0.011007327640787778,0.02392330215429743,0.03627111222480221,0.011433841715819255,0.013311909170794807,0.017442037956725755,0.003357918205588703,-0.00584717360529059,0.005472175219365187,0.02493067783938207,-0.004729890237150176,0.0010973368272211232,-0.016823368042540237,0.029532357048746877
2021-02-25,-0.03540193267535963,-0.03293690001850802,-0.012446467493854363,-0.009335966202657999,-0.033107403385413424,0.0010451417479170689,-0.013664646869388753,-0.010706123823220944,-0.03707556525101759,-0.023990481823695623,-0.08575195803509968,0.0020719468053473546,-0.008495948088655765,-0.009503951379995382,-0.016717529927228962
2021-02-26,0.002229141047539709,0.011632467716052848,-0.034544778702615624,-0.02322804830291013,0.002951992294245837,-0.02677471301769872,-0.02688256215705829,-0.023800813151231778,0.011438513286666686,0.01469555324839333,0.03012578788818373,-0.009805246634229318,-0.02439056209535311,-0.015504140215875244,-0.02524422817942747
2021-03-01,0.052451225667257045,0.017057488725899683,0.03064064366431669,0.0202926332460299,0.023341821554610245,0.005412513449096245,0.022374430819590844,0.018404856331096887,0.027904501644081908,0.01943303000845667,0.009235822813667433,0.005954218269687969,0.006133499889333812,0.011098766787003576,0.03665674118168201
2021-03-02,-0.021114851016395625,-0.016540301818484742,-0.007291061404369195,0.0038143710341417866,-0.0025059556007674946,-0.0018846870328809446,-0.00326080319971733,0.003999756123949171,-0.022561926099023473,-0.013041624630850106,-0.03196839872275747,-0.005357176977467528,-0.003142749860595635,-0.00963724233810338,-0.0058683973564818415
2021-03-03,-0.024760674424375354,-0.029358478249911932,0.024740430569885775,0.011163584077669935,-0.026042396880733162,-0.017764809486350217,0.0191473337674286,-0.0023978805408607436,-0.013958039675407066,-0.027351366971939923,-0.0459046893620056,0.02592200140791321,-0.005990401699892317,-0.019558341339127643,0.007993798741994657
2021-03-04,-0.015938223955023374,-0.009170074897274566,0.007149128663717106,0.008746179530676607,0.011133904154254144,-0.02036974097806084,-0.015487982935077565,-0.0008006611235539221,0.00869329213086434,-0.0036540392796593157,-0.034521956633455225,-0.005540284239317658,-0.008234580486355331,-0.0004705174887882613,0.03801548997843777
2021-03-05,0.010680921263773863,0.007658083796422065,0.011711727433094305,0.042160788360924774,0.030571186492646753,0.01960153558843631,0.0023218912379925944,0.01687734832710065,0.02544571640770579,0.021251838473183585,0.007349759984427329,0.005540284239317647,0.030873370276581293,0.01239063543853526,0.037115442190822696
2021-03-08,-0.042566715378694164,-0.016299583149453855,0.005401073319999792,0.006857279197881747,-0.04365096507942493,0.008293292932049386,0.013166091697085065,0.01659688359514433,-0.03453070596510597,-0.018345275780059827,-0.07222112632462056,-0.0011639271650225966,0.010502005183584438,-0.009649798659185305,-0.0009851097906833559
2021-03-09,0.039845330576164836,0.036879873274693574,-0.02205651422964517,-0.002280567346336216,0.016236084276457313,0.0019041765281417524,-0.007088048019496965,-0.015219724745004945,0.04004004322132619,0.02771411882190108,0.07726955638841594,0.002906967192426938,-0.008915664717290474,0.007866982474258398,-0.015563231533233687
2021-03-10,-0.009208869293930739,-0.0017024656850275469,0.02849957546072322,0.016933450830949222,-0.0020457491973624115,0.009152621075125903,0.02150209591928221,0.011339309770426667,-0.003166167386911792,-0.005834575145605129,-0.0041621622317198565,0.013837323723652224,0.009151167518037504,0.025205255543063333,0.030240799587489847
2021-03-11,0.016367778595022163,0.018133028189585527,-0.0034848470274225544,-0.0016173867885426946,0.03111400935038428,-6.264358096327917e-05,-0.005234972869806239,-0.010946097374625943,0.03333780173774914,0.020062657605910042,0.04126395731214303,-0.006318576653898196,-0.0033824766071441636,-0.0003785881224324679,-0.007475066297470789
2021-03-12,-0.0076544679333420355,-0.0077703841773409145,0.018622515053476136,0.0033219063807469686,-0.024354725957924196,0.002886583291972872,0.011788300687944286,-0.0019839109931698894,-0.020211827467981006,-0.005836837878861908,-0.010638491450202644,0.00660449051802241,0.009645264178016916,0.014948892889436459,0.010707557515884498
2021-03-15,0.024162296959193294,-0.002531144890792291,-0.00502073469950673,-0.011811896682410224,0.0021636114294581814,0.005124428394139598,-0.005007715712995189,0.013216451729559571,0.01973702522697476,-0.003995280682863485,0.025743185297651443,0.013361936661041057,0.0032721853846088516,-0.005157932387456904,-0.02582690570214006
2021-03-16,0.01266257165712315,0.0032979661178309406,-0.002917964858990929,-0.0239582861975163,0.014233073119051245,0.005904563594910307,-0.012043444167927995,0.0037164868690799844,0.01999949395026969,0.012275050591972462,0.007552158118226567,0.011791515304750514,0.0029515570124721575,-0.0002999847006477448,-0.021423563869852186
2021-03-17,-0.0064716537346920485,0.014089129048404545,0.008202364044946786,0.0036168117883920796,-0.0008017407717952666,-0.0037252364395388396,0.010239608353545027,0.0003903799520434006,0.01679469434380921,-0.0028228351023177434,0.0037546188894094275,-0.0011169884557414426,-0.004041073910621871,-0.008356195604106546,0.004388873929624817
2021-03-18,-0.03449301109083373,-0.03496292546552067,0.02575231246057541,-0.036865158737343154,-0.029673959038252536,-0.001867781080026267,0.016372116765464188,-0.013161754087514013,-0.019160559679898458,-0.027024001800823823,-0.047488563067670915,-0.0005591307479868774,0.00217798159605504,-0.013143025071581804,-0.04407643862135036
2021-03-19,-0.004490355288620429,0.015392830040768038,-0.010584919433465064,-0.007132296146451795,0.0027764042299070783,-0.0026830378753877476,-0.016049514325133112,0.004734386351453578,0.040411153242269286,-0.00160476892545094,0.009641068643360319,-0.00673210267221747,-0.005375655962690703,0.013219074848461335,-0.005648794695015786
2021-03-22,0.027941715978077684,0.011610547696605156,-0.02283852258903332,-0.008158584852179629,0.0018386178661995139,0.0028699405847386053,-0.027246824717072807,0.0037325486968275926,0.011753796852562188,0.024189546387666395,0.026161408815662254,0.013141636221208675,0.016809726603179965,0.004770685331825632,-0.010320455028165547
2021-03-23,-0.006912528211149163,0.008523856571831514,-0.020386708672739298,-0.005574325832278682,0.005225793921408534,-0.0009348630689753547,-0.010052303615779032,0.007617906101457855,-0.009962973476824932,0.006715011722373479,-0.008797761099586316,-0.01793795250409865,0.01841889840132572,0.011791046182670593,-0.012417874954343528
2021-03-24,-0.020196086445305787,-0.016203881085462144,0.0,0.02642036675111475,-0.004320185717557775,0.009681727156430541,0.007731336667714436,0.0025264602750331446,-0.029647385009033647,-0.008963564013904227,-0.03327321833632825,0.007045367416436601,-0.00030181706938511664,-0.00621641052367186,0.02007935661918388
2021-03-25,0.0041547380605584895,-0.013307791454017294,0.020386708672739336,0.0035276349663634883,-3.446993926833558e-05,0.00037033956957772805,0.01273229791757978,0.009658448948327271,-0.012124107866748573,-0.01333901366086787,-0.008558997741993002,0.0016834413411283388,0.006916403067515985,0.006738677147196666,-0.002843726059475764
2021-03-26,0.005128251885261724,0.0018923206745425616,0.026724334679748992,0.022678036973285368,-0.003810499588755236,0.018110190133267562,0.016512891307226392,0.019418019672574657,0.015237929061422673,0.017661683444296236,0.023962016167773555,0.016129557990294648,0.014651004047022588,0.008322715144269093,0.0268694120503528
2021-03-29,0.0014839929002491898,0.007735312514846097,-0.009611737234216614,-0.005223884282900646,0.01034770911556809,0.006707425863294408,-0.015661357047470254,0.015156157205272521,0.027187126302267908,-0.005257553720445062,0.008453911368144044,0.01015520839227169,0.015530677910486608,0.011332252170162734,-0.005386058175892929
2021-03-30,-0.012350397442358855,-0.006667777807782873,0.017594328918937932,-0.009302464231257251,0.00033241562049786757,-0.006222603861640598,0.011720464918210187,-0.01308456717778565,-0.009744082634451725,-0.01451551779125004,-0.005925494910436555,-0.014024791784115151,-0.015530677910486684,-0.006828032569014234,-0.012446642840705837
2021-03-31,0.01859168725945803,0.012616087083554913,-0.0077240809726278,-0.010820264806158181,0.007811896188365504,-0.004007647717199178,-0.014671831660770943,-0.00831306258540384,0.022420384666400627,0.016766103543278236,0.03635029688724811,0.003317749150303359,-0.00014772187576536885,0.0006627782069811161,-0.015286172085314373
2021-04-01,0.006934586498756054,0.021397878158709596,0.020466321617935004,0.009119746935866492,0.03209031876445964,-0.009291833725997276,0.009675045135174904,-0.003801321662962549,0.013924972482853131,0.027526384334338173,0.03413429452856449,0.0019301885387727896,-0.008527656172001907,-0.0015471364340731992,0.02755841694146215
2021-04-05,0.023303790801226618,0.020580800847156144,0.007819387786240046,-0.011795285585342551,0.04101995332928311,0.0036779819387206354,0.005286616455735546,0.005696949509102483,0.03374435752159894,0.02735098832669331,0.012644455934828713,-0.0005512066784673322,0.01603101537869905,0.0277057749917424,-0.015629161477597464
2021-04-06,0.0024590754402686373,-0.0009022971624071701,-0.0027678878560232797,-0.008938270173083974,-0.004381105692163958,-0.00024456578614684546,-0.007055200863478255,0.007169789414411513,-0.008615640514881572,-0.004869950729705612,-0.00904879916468448,-0.006359775932033614,0.00036631505260744746,0.004793628278133391,-0.0028360683528284086
2021-04-07,0.013301505326866319,0.01709045911872312,0.00902952758556423,0.005871809730760521,0.013385238795095141,0.0013456992086224332,0.015546581429325633,0.0016904649366259442,0.022056254522285244,0.008196726707710584,0.020139708984504755,-0.00389095940014406,0.0017567861837634341,-0.0021437447393581038,0.004427459222874338
2021-04-08,0.0190511942643817,0.006052887214350471,-0.008777594356305237,-0.011293098169653432,0.005078553308866148,-0.003919335812246032,0.0012259674528681248,-0.0030074778641116353,-0.00022353359626958876,0.01331630991317257,0.012192657524024665,0.0013912617324566298,0.0037955961563940015,-0.0006436895004980018,-0.010480441999376281
2021-04-09,0.02004926585694569,0.021855051421528913,0.007278590084393123,-0.0009710035242311192,0.008953682440894452,-0.010610401637855392,0.007450055640550012,0.0011290799560305267,-0.0017906594985277286,0.010214253937962405,0.00578039562794581,0.017640882532989115,-0.006505257189222253,0.0005008767189294046,-0.002324136461398437
2021-04-12,-0.01332135493998721,0.002129852126864464,0.0017487795499260778,-0.011138390252663312,-0.011538777102054766,0.0024157185387557218,-0.0021137401311803125,0.0031913766451755234,-0.002948734330374761,0.00023437616365300806,0.05465927062507272,0.010058780940270169,0.004025087019141401,0.00014281278156874305,-0.0066447217947915
2021-04-13,0.024015745176078174,0.006080225513606812,-0.018644976474407285,0.004509241911746844,0.004360898002653798,-0.013453182458538365,-0.01199881673068539,-0.004885269373474221,-0.005729968921498676,0.01003122447242218,0.03046678660158266,0.0051259776537652055,-0.013307391280457057,-0.003080306398542439,0.003776791966787878
2021-04-14,-0.018014496123330156,-0.019902668921269934,0.014141478297972772,0.019660680219205612,-0.005568917540880951,0.002755223248788702,-0.01886704497873273,-0.00018845152498128546,-0.022659072785157094,-0.011282424601805017,-0.0260056347251285,0.0002690822707250101,0.0036200654970831437,-0.0003588709789908278,0.02848992172383272
2021-04-15,0.018535146959097457,0.013733669660684043,-0.029002294120093045,-0.008185195628584739,0.019147148814837436,0.0029346837237311115,0.006328611658614154,0.004698783387058639,0.016376408532743907,0.015182270131385551,0.05478203768347683,0.011502123806070085,0.012021534305291721,0.0060113633219754554,-0.005949186291441467
2021-04-16,-0.0025311852834586273,0.006004280530908502,0.010527840537064678,-0.0044578578382706135,-0.0010945864408152357,0.011468070044331704,0.007398535634890616,0.006541277659858033,-0.005341906028062234,0.004766719647313261,-0.014025609899886384,0.025470834235186382,7.295217837648078e-05,0.0032053070134055958,-0.005631894201722443
2021-04-19,0.0050560959155255825,-0.008101740463144907,0.0005106413556246066,0.002909508444782091,0.003066216106847947,0.002770016614413073,-0.004249129790798967,0.0059437123740885564,-0.012951770126791735,-0.007699957362292409,-0.035224398910648935,0.009290302160936317,-0.004673851123121606,-0.006421182458345847,-0.0031817826435084303
2021-04-20,-0.012913351141760215,-0.011129268476364956,-0.028221769297715135,-0.01886769823922962,-0.004705896101478214,0.02302889869395655,-0.02239084995514761,0.0031433948522350363,0.001355459683265173,-0.0018568653142614286,-0.012478250737729363,0.0025654093323551983,0.008310386163481908,0.007700520529837646,-0.021294711752239785
2021-04-21,0.0029256609060433654,0.008162267510845943,0.01666675656421476,0.013721877044458637,-0.00028959095362476807,0.0006603786320291445,0.00847203221305695,0.008089669293164506,-0.003906479917877602,0.008943098219441096,0.012397098555935718,0.012729428451610564,-0.006555013298575571,0.00290765066320534,0.012759719454481558
2021-04-22,-0.011753879356519708,-0.015883879438343667,-0.00934069441982107,-0.017478659327384006,-0.011401978783778884,-0.008499881663778741,-0.021282627412068603,-0.0031176278315227964,-0.016555860549761478,-0.01317240658285587,-0.03378274416560055,-0.02277207224683313,-0.009977319786647221,-0.010894611197606987,-0.01312144515984214
2021-04-23,0.01787764401714185,0.009576191314045886,0.02115098445824405,0.005925742867687983,0.020829106989398743,0.0020562576709273186,0.018954738072086818,0.0005508103422010165,0.015427402578799045,0.015357527132736661,0.027562450432166038,0.0005173627524760293,-0.0051384143551440305,0.0016454538665578488,0.005413268307060215
2021-04-26,0.00297346742271473,0.020184691912166108,0.005853139311830523,-0.0002954363265031657,0.004338594197038555,-0.0084944235766678,0.0024604746976950908,-0.014982184354043823,0.006322804634053757,0.001530351582858142,0.013840463261411712,0.0005175310082237613,-0.020211914407773257,-0.014326501504125623,0.0019774413845661913
2021-04-27,-0.002452390441635432,0.0024698649221989518,0.011855395610650604,0.011556038674988894,-0.008237612201584974,-0.0057436051413190595,0.004572646805316034,-0.0014920813023076528,0.001747453535078658,0.0016050520905396186,-0.0062378104446368645,-0.005964112661947968,-0.0006098526829621494,0.0034021468461100587,0.013025533730878816
2021-04-28,-0.006045690491537983,0.011946146532530181,0.003753985101373469,0.024241556084473512,0.02927510250225152,-0.007381084937192283,0.006458525053623791,0.00018669307098198717,0.011561167701734237,-0.028693754048127608,-0.006849630810246928,0.009319410797089468,0.0016757295884902987,-0.0035474465937417685,0.029691280882991146
2021-04-29,-0.0007489950454659109,0.003697092085053035,0.026622273269085926,0.015840308832573174,0.014192776915913377,0.013612115965862781,0.019257307079820672,0.01242462847315304,0.07043311915129147,-0.008085842680894935,0.003137002315849866,-0.005425908237090887,0.00841199427762747,0.012539825309250264,0.014182296780350863
2021-04-30,-0.015248813925997485,-0.0011212645540177846,-0.014208715662479289,-0.03648556452015171,-0.016544000911802435,-0.008992504029833807,-0.00893176189411241,-0.005173402514707412,-0.01353541398775302,-0.0013078189096918588,-0.020785789424468362,0.0012946803868230004,0.006843805264069859,0.0020033236325342316,-0.02926706335011846
2021-05-03,0.008181647534518758,-0.02361686640013657,0.000740164830017175,0.023587056385615573,-0.004437230097069342,0.01512492293192727,-0.0029300276113868712,0.009219749089391317,-0.007720132082902098,-0.0012696555763373548,-0.01157612692024315,0.030073476155964545,0.011772813055814067,0.01567235953778912,0.027228939261433403
2021-05-04,-0.03602677017213356,-0.022280927908247625,0.01078929294726449,0.005481051333671603,-0.015592036307134354,0.015376304669643754,0.013728920628779551,-0.006260277221998224,-0.013168185893738176,-0.01629151127601243,-0.03327012987297628,0.0030083474915229497,-0.0034133844665569556,-0.009899483201711643,0.006270688297565325
2021-05-05,0.0019535835950425873,-0.012557955081461925,0.00946739144265602,0.026504351557230958,0.0034361659451433908,-0.004180767264045506,0.01303526157716011,-0.002589371896547341,-0.010546732429968324,-0.005341485518311841,0.007445142026754241,0.0005004020977405116,-0.008059415211837196,-0.000853307648568378,0.029629196985870236
2021-05-06,0.012721170784551187,0.010895826077640012,0.014868288162914599,0.000550541991280035,0.009707369612000239,0.004001964353709706,0.01992492840016002,0.00995063909527186,0.015747446211280238,0.013139969504134904,0.004451286857620863,-0.009902346025706993,0.012509289730877967,0.007114823719756029,0.009467985428499765
2021-05-07,0.005313340451845653,-0.004474051509126132,0.004038383849043299,0.009130736315040617,0.0062184605779832935,0.004520707756195885,0.0034166833295021255,-0.0005503434660047278,-0.002941715850768022,0.010872499201161063,0.019721181962861968,0.009902587006852087,7.418347003586985e-05,-0.0060443244872473096,0.014196115749865932
2021-05-10,-0.026143356158213157,-0.031202294199865952,-0.0030866361067162155,-0.0040983306196125365,-0.025920410176852912,0.010449793248321248,-0.00012412187379974728,0.0073114032180077665,-0.04195475740807658,-0.021135983243863076,-0.03759305260224822,0.007049276760767122,0.01847431898079879,0.004412486470908001,0.0023996832498354753
2021-05-11,-0.007437793176370977,0.010420336143649124,-0.01148058211110873,-0.026542555351487064,-0.009509664194280964,-0.008197234410229917,-0.016762975435983873,-0.010803185942177244,0.0018287071736565886,-0.0038507081818179496,0.002834797134566897,-0.012877426849497364,-0.004951726206676811,-0.009059297035111585,-0.03231588105737262
2021-05-12,-0.02525492166606592,-0.022576744303825176,-0.009426099853811954,0.006259867191199774,-0.03123513885149186,-0.004034784770383806,-0.006898999475152847,-0.005167753987837272,-0.013069218762702542,-0.029802615857324202,-0.0390395936642602,0.008603109818655858,-0.010641219069249721,-0.026209484284873484,0.005344108679469825
2021-05-13,0.017761267883868323,0.0030189822880309276,0.015900175679795205,-0.00644719196721074,0.012999958755447037,0.010409680841159926,0.025397325103454813,0.008659536712006753,0.00891740005584804,0.0167214201883862,-0.006800729016496355,0.01027688000122029,0.01595581517455406,0.01677795495958877,-0.012401578867393015
2021-05-14,0.019650289995751438,0.019244482527551766,0.01235159567502757,0.02581669395481486,0.021893753181582085,0.0015283180589140974,0.0154222123310447,0.004027825561047384,0.03438834621258722,0.020848467164819334,0.04140943972453386,-0.0019966549697527317,0.00210367391596716,0.009216367825154264,0.02448689706295904
