-6.068387838740672890e+00,4.821811563935955114e+00
-3.507389582410043616e+00,2.997102710155523209e+00
-1.036679751973158981e+00,8.408825145581129590e+00
-2.466992885021186410e+00,7.516404897542211527e-01
2.226704835335519217e+00,-1.151996203875148339e+01
-1.233231192028091616e+00,6.808748916759980174e-01
3.156103795227747089e+00,-8.226568156032536550e+00
-1.136432209483474454e+00,7.211628172868420061e-02
1.603638885268973979e+01,-5.717979580886436430e+00
1.500786479251073224e+01,3.331643493380436194e+00
-8.048301644626359774e+00,-6.733515277040102553e+00
-2.565638465647861022e+00,-5.389702951615698900e+00
5.522414153630282208e+00,-2.303047574076363624e+00
5.161393587644630188e+00,-3.027957544429534131e+00
2.172711599208847932e+00,-3.672407417962413323e+00
7.593426068594336442e+00,1.101119285450700858e+01
1.159578411985403257e+01,-9.865063841639336584e-01
2.428226756748524284e+00,-2.986499694569111352e-01
-1.902113043382111790e-01,-5.962151210977708615e+00
-2.075848058114878381e+00,-2.181214950063363744e+00
-7.721332772342389461e+00,-4.406260656960838240e+00
-5.038565792449688274e+00,-1.483120203260673620e+00
2.879309125387676360e+00,3.658803639091265936e+00
3.699445911273156362e+00,5.422811888199923658e+00
1.358603468257660651e+01,-1.235244422227172123e+01
3.191202813017917972e+00,-9.432205791660367211e+00
1.358187600475268120e+01,-5.586573563480883742e+00
-5.165206445377841682e+00,-2.877824935343353263e-01
-5.264146230697869022e+00,-8.571285381413311200e+00
-6.093512470491796229e+00,2.291067793160450616e+00
4.837052641783696316e+00,8.908120975858439650e+00
-4.910827064002287190e-01,5.036790565189176228e+00
7.542303336058933994e+00,-1.201715256341261640e+00
-9.668708343511905667e+00,-6.097301502274612428e-01
-2.329365625484291602e+00,9.928310270028857687e+00
-8.962519194072793738e+00,-3.339257141593380940e+00
-4.658804097487423412e+00,-3.669720777562013758e+00
-2.361746941014154277e+00,2.318475351569401877e+00
-2.980918417394909259e+00,1.015357394585185347e+01
4.155427200155297207e-01,1.652603593357206968e+00
5.814338019074206942e-02,-5.595072573572286156e-01
1.348949671640960801e+01,7.415453802090890001e+00
-2.639108595133651924e+00,-4.719776300817823955e-01
5.055764653087835292e+00,-4.781650749700498970e+00
5.693914546088580053e+00,-2.889119269227886644e-01
9.856490985466072274e+00,4.960687621019873816e+00
2.755770773577003729e-01,2.991477347747943494e+00
8.346246257199846141e+00,-7.298899411369705881e+00
8.381770212387330332e+00,1.676360582618396267e+00
1.119988783399467813e+01,-8.308331315313759902e+00
-2.773008305600040302e+00,-4.344689546512726430e+00
7.123993935334770322e-01,2.690243506853765343e+00
-1.362167164560966981e+00,1.115414601659380267e+01
-1.541993652263726977e+00,4.251263895398571968e+00
-9.073827818679136570e+00,2.728285474882724770e+00
-5.053891753743384313e-02,9.408107849082695040e+00
-7.702097044854107288e+00,3.230210341293660470e+00
-6.633322958144068693e+00,-7.187775671860350754e-03
-2.021353964409589921e+00,3.478244811330197361e+00
-1.993002590666306251e+00,1.040093246280546779e+01
1.452949501297827295e+00,1.332110550037098307e+01
-1.727336987540314173e+00,8.583278520349910679e+00
5.855221341454915240e+00,-2.424918806096686197e+00
-1.084338426435686209e+01,9.196805104469576997e-02
7.203769894675986052e+00,-3.768715070596862393e+00
-6.963368621737249242e-01,1.061187774960988150e+01
-8.034003185969197602e+00,1.474613907284550551e+00
-2.092355339310885576e+00,-8.903211134709613006e+00
-6.339100798260784764e+00,-1.925847371358654581e+00
6.234843792819678043e+00,1.090974697908430463e-01
-3.105968443556095249e+00,2.047453335636878702e+00
7.162385010460208257e+00,-4.265369298149286337e+00
-3.580113040963352589e+00,-2.974923764018692296e+00
-1.496745211572231327e+01,-6.243011480895095389e+00
-4.219505483635254350e+00,-1.591886637830312701e+00
-3.008059073627113555e+00,2.520636667340797832e+00
-7.024137270403061351e+00,-6.793397423044602590e+00
-6.759396844692725281e+00,-1.394275248535072897e+00
-6.427142880887148912e+00,-4.249382551833424948e+00
-9.668530404001367984e+00,-5.451483204501053947e+00
-5.876809423556691447e-01,1.716385346835493098e-01
-2.693548777141439476e+00,-4.231276085450481061e-01
-3.086136722156830103e+00,-7.266268059067196639e+00
-5.087446683272291104e+00,-1.767304245419546005e+00
4.600558478053275557e+00,-1.066672031568304257e-01
-6.022673041104878999e-01,5.899884254503958481e+00
-7.010368630255917388e+00,5.989536576889551434e+00
-2.105894890832987532e+00,4.791613472466496049e+00
-3.626909956654943645e+00,2.373976089255408706e+00
-1.131928539544535761e+00,7.855247625117412369e+00
-5.664743960881795992e+00,-5.320844340965197539e+00
5.359862565314267968e+00,-2.416909058090633167e+00
-7.266717869317618650e+00,-1.758090510828152153e+00
6.212823483140659242e+00,-8.177909618000528624e+00
1.184090468851332822e+01,5.518294809192711980e+00
-3.196522329063178347e+00,-2.460065172180528226e+00
-6.015193429150506255e+00,-1.590284963682147445e+00
-7.447856792274393456e+00,-2.856464763824305031e+00
-5.132694559568658832e+00,-2.288414979986242326e+00
-8.452769366211931867e+00,-2.312646750170582521e+00
-5.483100458223826301e+00,-5.139450334910198315e-01
-2.942414944901222684e-01,-7.176344034550504958e+00
8.657234341045610293e+00,1.125471018555245628e+01
-1.174821491690478670e+00,4.869669889667128437e+00
-1.887937569322428066e+00,-2.395846417232032621e+00
1.394204010538205640e+00,-2.968999639975798743e+00
-8.437492190594452879e+00,2.438680099099493681e+00
8.411653122511681957e+00,1.940748397734193054e+00
-6.029696120709871821e+00,7.073424549693809738e-01
7.610607736571255444e+00,2.851051946333733600e+00
-5.420326492647888017e+00,3.289265010840378700e+00
-1.058166991605193452e+01,3.093711615813561799e+00
-3.933525153220575277e+00,-3.867077181397508667e+00
-9.183078851167319812e+00,6.375537622115373670e-01
3.571826130916527564e+00,9.495968461887432932e-01
-5.034002299726878960e+00,4.116777883277810690e-01
-1.862352017105666446e+00,2.459038067846475162e+00
-4.932129877252520167e+00,5.914756438982043285e+00
-6.654265671665611670e+00,-9.315648219196605295e-02
-5.919041856980858718e+00,-2.877051215343923829e+00
-8.358777015466994920e-01,2.379664909992070587e+00
-2.282226202239781898e+00,2.116704968804301590e+00
-2.423828635109047447e+00,-2.917722626908731964e+00
-5.531965669480150005e+00,-1.321801818812424090e+00
-2.889834568558575345e+00,3.130752189095157068e+00
-6.586717998960311071e+00,4.436468871092857924e+00
-5.058241387048302506e+00,-2.412645180018076374e+00
4.092920898786924333e+00,1.441433871924924004e+00
-3.039073818246702530e+00,6.408966418381891295e+00
-6.682010348828351098e+00,4.408953369002233558e+00
-4.538936467279275355e+00,1.352718715856612741e+00
6.460032568704535905e+00,7.983771542054859616e+00
-5.275590643520473577e+00,-2.160765071412200200e+00
-1.008793629133917413e+01,-1.381120490519448296e+00
-7.185623240956988234e+00,4.711847137242168415e+00
-5.135703175130879927e+00,1.994134353591811903e+00
-3.348091191025410751e+00,-9.644580112466011323e-01
-1.727460457086448464e+00,-1.013298076129714120e+00
7.121056026410166773e+00,-1.027094679460728344e+01
7.163778761994943345e+00,-1.270975005516142176e+01
1.135940631344136253e+00,-4.862784828143270843e+00
1.076221089828370125e+01,1.660051187357229230e+00
5.200797640977436131e+00,-7.109840426150517700e+00
-3.661027106671927989e-01,1.335275567987722845e+00
6.443366395072720465e-01,-3.430633007270575074e+00
-3.211481615336887252e+00,3.142202614784870840e-01
6.283093998704746497e+00,-3.142563050610335917e+00
-5.997231287435159430e+00,-4.322388108610216051e+00
6.698077334087307655e+00,-8.301976460205230168e+00
7.008347652796777183e+00,1.148026769395701585e+01
-3.673496899337239441e+00,3.584826939295983728e+00
3.013563999696621920e+00,-8.297656863444803577e+00
-3.304687254424858445e+00,-2.564235867487452580e+00
-5.684093975308130098e+00,-5.199372011621710143e+00
7.559740333404771917e+00,-1.614495455349461928e+00
9.147439676097531835e-01,-5.544151572148827256e+00
-6.258784491817625195e+00,-3.585129295632920599e+00
-4.334955258167758174e+00,5.167824583848288356e+00
2.663887852914788024e+00,8.542935079502646190e+00
-5.567622096351694694e+00,-1.336883746539260232e+00
