-6.292914662750552501e-03,-5.489424493909448623e-03
-3.576394276605996889e-03,-3.227750277811209084e-03
6.232994271158496429e-04,-3.350767329923304760e-04
-4.782841293448095166e-03,-3.230527864286330945e-04
1.784284495453808319e-03,-5.232665739439389986e-03
-2.083512939687122856e-03,3.607017135387591018e-03
7.857283135986697226e-03,-9.859901262213746284e-03
-1.749867217191547518e-03,7.088710826222132180e-03
1.143048911916406084e-02,1.192898170906383885e-02
1.572105144922500766e-02,-1.576604344419569583e-03
-9.185682582674086633e-03,-8.328847299578361367e-04
-2.814857861456291754e-03,1.381362981882278303e-02
3.242470215764111340e-03,1.117282837730394253e-02
3.648000294287962689e-03,1.451510564397200977e-02
4.570167681523769148e-04,1.511875265925680285e-02
1.202921059868562390e-02,-6.380122116865735195e-03
1.725345904505045172e-02,-9.055951002517426823e-03
2.206381429980577933e-03,1.512034951427361842e-02
-2.174681374201898991e-03,1.493150527423940839e-02
-1.641117807464211693e-03,1.325036567171423638e-02
-9.402010361241275316e-03,-4.964855640038562737e-03
-6.967365726193045471e-03,-1.254254413167007988e-03
1.984833797111861409e-03,7.270736269375840076e-03
3.784461843928590453e-03,7.718543201790631532e-03
1.451703940939949589e-02,6.990012457781346993e-04
-8.879903897689710732e-04,1.199149226074494590e-02
1.642014848586543715e-02,-3.169694838132018026e-03
-6.306554041524223102e-03,-1.246742291640510905e-03
-7.969900882856864252e-03,2.170132706429070424e-04
-7.403364619182117856e-03,-3.643508347211924306e-03
7.445465325125687726e-03,-3.107957014675709275e-04
6.092489073261423381e-04,2.586423596558629773e-03
8.486567086125254913e-03,6.495024298873999617e-03
-1.105963916570774225e-02,-8.604436735153847549e-03
-4.922448609308359928e-05,-6.098811385148460856e-03
-1.064805225501096360e-02,-5.579070353437242356e-03
-7.574469241685456711e-03,1.138102872420250402e-03
-4.093672930717482707e-03,-3.148097733331553668e-04
-4.787798523750950714e-04,-4.893198412237557970e-03
2.817635745740578531e-04,1.015287428445342012e-02
-1.598546367915643215e-03,1.998611399171027359e-03
1.597755023678512978e-02,-6.103562998495791134e-03
-3.911404629898360304e-03,6.822283833155221196e-03
5.037465854620139065e-03,1.426544809410170735e-02
5.697812827753109127e-03,1.008741420638258925e-02
1.549502452607037263e-02,-1.062493570770024591e-02
1.000321795925877486e-03,7.909475567105321916e-03
1.299468318144018225e-02,-2.282791294610608368e-04
7.768390098100997829e-03,9.230048644270436725e-03
1.276683921864941312e-02,6.284496273651783184e-03
-6.316717840389680060e-03,-1.749780185344781882e-03
1.589126909966914053e-03,7.983016628853048524e-03
1.579871034539719445e-03,-4.714071330569234546e-03
-9.079435979453227357e-04,-3.811078089825739156e-03
-9.084511304207485566e-03,-6.125740594282739516e-03
1.526317704367199024e-03,-3.108649141977402278e-03
-8.204777357454338602e-03,-8.210352568837755299e-03
-8.598261150452736479e-03,-6.795998339355538605e-03
-2.786320263805102879e-03,-3.589632942178644284e-03
1.827851868275175195e-03,-6.352188365578504033e-03
5.708047742476352916e-03,-7.187736470889984249e-03
7.237828844221049591e-04,-5.967253149266866716e-03
1.326993020557511345e-02,-1.440931225029786975e-02
