-1.053893007338047028e-02,5.390523910522460938e+00
8.834205865859985352e-01,5.696660518646240234e+00
2.264376640319824219e+00,6.441613674163818359e+00
2.198879241943359375e+00,4.735833168029785156e+00
4.737669944763183594e+00,8.839370727539062500e+00
2.380860090255737305e+00,5.912245273590087891e+00
4.312041759490966797e+00,9.404726982116699219e+00
3.045135974884033203e+00,5.156341552734375000e+00
4.192825794219970703e+00,7.308217048645019531e+00
3.313434123992919922e+00,8.151630401611328125e+00
2.267077922821044922e+00,3.898872613906860352e+00
3.101058721542358398e+00,5.072516441345214844e+00
2.840886592864990234e+00,6.524582862854003906e+00
3.663112878799438477e+00,6.586911201477050781e+00
3.976696729660034180e+00,5.869543075561523438e+00
2.655805349349975586e+00,8.329010009765625000e+00
4.154237747192382812e+00,8.692998886108398438e+00
3.633672952651977539e+00,5.547602176666259766e+00
3.428444862365722656e+00,4.873835086822509766e+00
3.319375038146972656e+00,5.071361064910888672e+00
2.034267425537109375e+00,4.085309982299804688e+00
2.127669095993041992e+00,4.332348823547363281e+00
2.144104480743408203e+00,6.283426284790039062e+00
2.694569110870361328e+00,6.427803993225097656e+00
4.409186363220214844e+00,8.113562583923339844e+00
3.436353206634521484e+00,5.828169345855712891e+00
4.573399066925048828e+00,8.163747787475585938e+00
1.218251943588256836e+00,5.508808612823486328e+00
2.007150888442993164e+00,3.883028030395507812e+00
1.042132496833801270e+00,5.280741214752197266e+00
2.675682544708251953e+00,7.806056976318359375e+00
2.064616918563842773e+00,6.182772159576416016e+00
3.707574367523193359e+00,6.703863143920898438e+00
-2.351061999797821045e-01,4.659986019134521484e+00
6.639488339424133301e-01,6.999025821685791016e+00
5.030096769332885742e-01,4.315530776977539062e+00
2.587630271911621094e+00,4.363114833831787109e+00
1.812361836433410645e+00,5.144772052764892578e+00
7.110534906387329102e-01,6.883703708648681641e+00
2.856439352035522461e+00,5.711992740631103516e+00
2.729793071746826172e+00,4.908852577209472656e+00
3.216450929641723633e+00,8.486915588378906250e+00
2.613158702850341797e+00,5.231544971466064453e+00
3.730968236923217773e+00,6.432007789611816406e+00
3.343726634979248047e+00,6.717654228210449219e+00
3.362425804138183594e+00,8.784198760986328125e+00
2.516125679016113281e+00,5.986368179321289062e+00
4.695027351379394531e+00,8.311098098754882812e+00
3.530576467514038086e+00,7.018654823303222656e+00
4.392141819000244141e+00,7.691225528717041016e+00
2.107035875320434570e+00,4.217201232910156250e+00
2.883635520935058594e+00,5.805916786193847656e+00
1.238287210464477539e+00,6.889388084411621094e+00
1.229758381843566895e+00,6.022492408752441406e+00
2.562422156333923340e-01,4.603456020355224609e+00
1.580544829368591309e+00,6.486824512481689453e+00
-3.844030797481536865e-01,4.543275356292724609e+00
1.658916711807250977e+00,3.299292325973510742e+00
6.313303709030151367e-01,5.591725349426269531e+00
9.910849332809448242e-01,7.332237243652343750e+00
8.969539999961853027e-01,7.405450820922851562e+00
7.082992792129516602e-01,6.517909526824951172e+00
4.426896572113037109e+00,9.201114654541015625e+00
4.783316552639007568e-01,4.671171665191650391e+00
3.597604274749755859e+00,8.401354789733886719e+00
1.033773779869079590e+00,7.297662258148193359e+00
3.168455362319946289e-01,4.558031082153320312e+00
1.124458193778991699e+00,3.529314756393432617e+00
7.601321935653686523e-01,5.273470401763916016e+00
3.917870044708251953e+00,8.834890365600585938e+00
1.419857501983642578e+00,5.282537460327148438e+00
4.464929103851318359e+00,8.894730567932128906e+00
1.300410270690917969e+00,4.946754455566406250e+00
1.778281182050704956e-01,3.707446813583374023e+00
1.191591024398803711e+00,3.502059459686279297e+00
2.094086408615112305e+00,4.794103622436523438e+00
7.129726409912109375e-01,3.818495988845825195e+00
5.421802401542663574e-01,4.429251194000244141e+00
4.770259261131286621e-01,3.853653669357299805e+00
2.491219714283943176e-02,3.985548257827758789e+00
1.531682848930358887e+00,3.856067180633544922e+00
1.800819635391235352e+00,3.604331016540527344e+00
1.007651686668395996e+00,3.604005336761474609e+00
2.351348400115966797e-01,4.805521965026855469e+00
4.163467407226562500e+00,9.211555480957031250e+00
2.049022436141967773e+00,6.718163490295410156e+00
2.031311839818954468e-01,5.816847324371337891e+00
1.830356359481811523e+00,5.422250270843505859e+00
1.837275028228759766e+00,7.070269584655761719e+00
1.484284400939941406e+00,6.745838165283203125e+00
2.006677150726318359e+00,3.887950181961059570e+00
4.364563941955566406e+00,9.036092758178710938e+00
2.022347211837768555e+00,4.117307186126708984e+00
4.243942260742187500e+00,8.694824218750000000e+00
3.236676216125488281e+00,8.553539276123046875e+00
1.937996625900268555e+00,3.651461124420166016e+00
-2.800507545471191406e-01,4.937575817108154297e+00
1.626827955245971680e+00,4.195250034332275391e+00
7.663667798042297363e-01,4.661963939666748047e+00
1.710086464881896973e+00,4.262842178344726562e+00
2.150281190872192383e+00,4.366824150085449219e+00
1.492873191833496094e+00,3.398689508438110352e+00
2.755935668945312500e+00,7.951951503753662109e+00
2.021727561950683594e+00,8.040081024169921875e+00
1.961995244026184082e+00,3.531204462051391602e+00
3.049345731735229492e+00,4.439189910888671875e+00
4.344568029046058655e-02,4.782542705535888672e+00
3.933784723281860352e+00,9.039751052856445312e+00
4.499804675579071045e-01,5.354948043823242188e+00
2.922408580780029297e+00,7.503357887268066406e+00
7.991291284561157227e-01,5.270841121673583984e+00
-6.436378508806228638e-02,5.174048900604248047e+00
1.258194327354431152e+00,3.272264957427978516e+00
5.172902941703796387e-01,4.422743797302246094e+00
2.641564607620239258e+00,7.195362567901611328e+00
