cluster,a,all,also,an,and,any,are,as,at,be,been,but,by,can,do,down,even,every,for,from,had,has,have,her,his,if,in,into,is,it,its,may,more,must,my,no,not,now,of,on,one,only,or,our,should,so,some,such,than,that,the,their,then,there,things,this,to,up,upon,was,were,what,when,which,who,will,with,would,your
0,-0.6498266810689287,0.07391071403036717,-0.19191836872686788,-0.41793981055350665,-0.01325019029630696,-0.6102815345958404,0.41558997357696353,-0.20945134022023273,-0.8669468785574521,-0.13060289442273842,-0.8704481195422835,-0.024115122351492616,0.20818106010563872,-0.029819988391437215,0.3061731594710159,-0.17940380666155475,-0.24662235458014345,-0.507066960342025,-0.20742411668606495,0.1540044355637731,-1.0295078414897383,-0.5196991491106487,-0.04053046343160236,-0.6699363602324183,0.036262198762755035,0.4000801595497606,-0.41917950676941346,-0.44603408354086327,0.48095045349892307,-0.8472242516724128,-0.688466459083807,0.590890963073623,0.17861096095531434,-0.17052011440126724,0.7571319200672041,0.07386211185520455,0.08139254678354137,0.7520145179823299,-0.6347144864634573,-0.4760835712732705,-0.44981290979881433,-0.7563507338593605,0.6319318226006592,0.8188066563245223,0.10346161006078047,0.43780342217118307,0.009172778050732501,-0.03465083572474251,0.05475362888559532,-0.1252609677986639,-0.6535438814468273,0.2488983047195646,0.5086787038153249,-0.4581914023026843,0.10071303386753044,0.9671579042133543,-0.489100882538913,-0.25757005104548364,0.367593714208597,-1.2341019922826246,-0.7607796772782647,0.7415233570502248,-0.27192254203160865,0.0077446773709113695,0.11640255616617738,0.5274716230759211,0.42530940741137085,-0.39788571542775336,0.6356046759529164
1,0.10833612214841898,0.12396656422839765,-0.12184995195920846,-0.12944199648729343,-0.0017816824089578168,0.7573603007961061,-0.5328766051687293,0.7657429538562794,0.6964643732644451,0.6429391448469824,1.0226127392938997,0.08919782372885568,0.15902417588112838,-0.432257351108881,-0.4124266247322544,-0.5005519650978845,0.4252555473087347,0.9517757131131084,0.37211401551391093,0.20323191268010235,1.115974618966414,-0.06404272667790482,0.1221128985018303,1.4006822695911014,0.12379260596867998,-0.32302137792025426,0.13634855422150943,-0.17747162039241346,-0.5430999720813313,0.12106036402564015,0.39173208910097396,-0.2806647251898809,0.3173075823534339,0.42160865471595943,-0.6691813539811253,0.10036938797213638,0.26212525700050515,-0.20426850171436098,0.5342279524440221,-0.1728456176118577,-0.16219321845935047,0.5598233590189496,0.13907387178561106,-0.5935876978768773,0.31741819180981967,0.11922471495894048,0.3303672439494277,0.708375505884576,0.42669593646601894,-0.22830904151039078,-0.27478465367625693,0.04479607004082784,-0.5804943396106147,0.1563082957374057,-0.43582749999923653,-0.5276664717054451,0.9472927669114124,-0.47535782905092927,-0.35179980934837013,0.6538377445957709,0.40572949822315674,-0.2332890472133068,-0.008225294265130498,0.8941774523488348,0.0027542096097147735,-0.4101702302043781,0.10781856369005895,0.5745032869968936,-0.5351804605479038
2,0.0138366809209092,-0.170800899686942,-0.24658254169447155,-0.19233228666177402,-0.5145739144532308,0.7663784279091304,0.5896320244357247,0.4145969490740272,0.2592426725696546,0.8982241848928578,0.43715884278697836,0.46144105121851625,-0.10852792365702205,0.7283550352774785,0.6594319677026869,-0.3794821180569744,0.006955071638214283,0.40574292624943775,0.19098150321213375,-0.34904949116890066,-0.0019415588161652488,0.9885103337270997,0.9396985395022475,0.3756090711413176,-0.38300527923589067,0.37821118868661124,-0.1755987242333029,-0.19308966102428288,0.6964904337540821,0.6462127435785328,0.12825708101830544,0.5044584232105134,0.14896541356684379,0.8162963357562492,0.03560994517814666,0.20471468346970392,0.8947923705892786,-0.15944848020626223,0.002626711971895532,-0.23552476166408787,0.09906938149835763,0.4367209441978163,-0.1345048261314549,-0.3182017184469662,0.6121500448552518,0.3925581095633872,0.13106287029122815,0.530780308177162,0.30131675355326615,0.0955722156354314,-0.5358869262046413,-0.23054587245735175,-0.3675235047692066,0.168103422468681,-0.1840106541408049,-0.1455031545519868,0.6348477668584905,-0.32859188806563977,-0.2682844538873379,-0.11326620446991241,-0.16315547793278476,0.07626493260196161,-0.18425354973600977,0.18037840760067606,-0.007017209258331846,0.5565808262096086,-0.28821936246848545,0.6448852515897432,0.2946828397902527
3,0.47079145756919294,0.014297430005623904,0.40959568814769487,0.5561348017663822,0.4161429242123116,-0.4633817924124651,-0.5498236012323213,-0.5199675789783503,0.17500037035534768,-0.9060806479515225,-0.1178716254818107,-0.3855008849942576,-0.16162926678341755,-0.34130386543688446,-0.5724403572699311,0.6848128033324405,-0.006305940439263536,-0.35762454861595555,-0.1577098200154728,0.05074223291202716,0.31316914087472736,-0.319640991421319,-0.7636325431710784,-0.4148428212110919,0.21206270424332618,-0.4712547829888202,0.41693749048821166,0.6027542790846825,-0.6825742204993236,0.12975971569406586,0.2771062464960999,-0.7473648046309023,-0.4153925429040539,-0.7031138013847066,-0.3296242454298674,-0.26950692157700784,-0.8953634739539722,-0.3943791180903814,0.2635939097107718,0.6585616469102993,0.36893885233049944,0.01004843842499825,-0.4795424577027812,-0.13832511646066828,-0.7177796002819105,-0.7249182367536404,-0.26847032119303865,-0.7273509128802859,-0.48574541185194947,0.1368627792339319,1.0890362540773764,-0.0445507785132464,0.1487693485110278,0.1692989675828036,0.2702916376106636,-0.427351439493529,-0.5502882012390332,0.6969412658649491,0.0772655593709073,0.7895462946615482,0.5588050548240543,-0.5571449613716749,0.371967923961599,-0.5755909920047424,-0.09135915075763046,-0.6743551176301441,-0.17417234515753957,-0.45484175896033197,-0.49753077679146845
