cluster_0,cluster_1,cluster_2,cluster_3
7.406296373838162e-71,1.2604196706060792e-21,1.0,2.2434534958898006e-59
5.090448224150085e-39,5.208795326460928e-72,1.0,3.102087521814983e-69
3.401445873483724e-81,2.3286086769936158e-35,1.0,1.509603546888524e-76
1.6893660760695247e-94,1.546361099920675e-16,1.0,4.802850842102358e-46
4.1651806497270874e-86,2.449548940420066e-14,0.9999999999999716,4.048165490789554e-29
8.683771644730818e-22,2.709451177784606e-17,1.0,1.4488263218507931e-38
5.80112429851976e-78,4.471006849062532e-37,1.0,6.74071070010516e-49
6.813230108875045e-33,7.314703034814937e-27,1.0,5.33895702686608e-65
1.7688257501539227e-21,1.9870235147997233e-39,1.0,6.875003745341528e-46
2.473135932887762e-20,7.546885848218482e-41,1.0,7.851261576299203e-60
3.802020026715656e-43,1.524280197321265e-44,1.0,1.5803968054809569e-77
2.1936474521663168e-97,0.9937194556327177,0.0062805443672838985,6.053773402262522e-38
4.3922667893231344e-45,6.261190557724804e-10,0.999999999373884,2.7399714543934395e-36
2.2956240552897608e-91,0.9999999999997016,2.9677856518181214e-13,1.2336620719640212e-19
2.1543263365281816e-162,0.999999941115691,5.888430971806053e-08,5.999633750414583e-23
2.9373817540264213e-92,2.5003621046912794e-19,1.0,6.223013891864708e-53
1.4667074957713747e-67,1.3406602424760303e-06,0.9999986593397557,5.635701768396199e-30
0.0,0.9999999999973994,2.595167734481597e-12,2.1153680861145757e-32
8.82964932028594e-92,0.9999999985819699,1.6103072801475938e-10,1.2570054070599735e-09
6.440236374813954e-34,4.239888855113215e-12,0.9999999999957652,6.593742940837169e-34
4.035742671244419e-31,3.0804626632661874e-11,0.9999999999691909,4.762822576017005e-25
3.974462702350334e-47,1.5071016112764438e-19,1.0,1.287292022979335e-36
1.091309985586289e-73,3.0006362579347228e-15,1.0,2.495455900550726e-40
1.2030121301510516e-93,0.9989852516262923,0.001014748373710882,1.7128362755331062e-31
8.064554385103655e-123,0.9911041700899671,0.00889582990993494,1.0454878642393249e-13
6.6031556677084345e-149,0.03085014746775288,0.9691498525322473,3.6363548305485578e-37
3.496268638797127e-55,0.9923725875677069,0.0076274124322993605,3.9357646748865115e-24
3.8925230074070135e-235,0.11400496003387926,0.8859922324827808,2.8074833420291034e-06
1.464329083387122e-52,1.114806479226164e-14,0.9999999999999858,1.837434092733745e-24
1.540063416075571e-36,4.0957706332427796e-22,1.0,1.1497626719435018e-35
1.1296575578430016e-37,4.2508846077205967e-13,0.9999999999995737,2.019286358744066e-32
1.7464580967988193e-108,0.9999999810287508,1.8971243313738853e-08,6.974797408938877e-16
9.27483334934884e-74,4.8798876234605635e-21,1.0,1.5037322429241856e-55
2.407957950502561e-47,0.999993990476194,6.0095238073749115e-06,6.375509306319323e-25
1.1249791091785624e-82,0.006290043262012673,0.9937099567379835,1.5687695091624422e-27
1.409032714265043e-13,9.41931552508235e-29,0.9999999999998579,4.101820616048435e-50
2.080251508272226e-31,1.3883624574172867e-09,0.9999999986116421,1.0424132024161744e-44
2.4371525982750103e-47,2.799871844973178e-14,0.9999999999999716,1.2519328878615775e-63
1.750843257004865e-17,1.8949850778061777e-21,1.0,4.587296583408066e-44
1.5411425787569067e-32,1.7090584811893582e-28,1.0,3.428021249648057e-69
5.507458810478323e-307,0.999999999995012,4.983627088588701e-12,3.4619478760075164e-28
2.0513006399979452e-32,1.1976111768448532e-16,1.0,2.3754889517532273e-53
3.8551052773281443e-76,0.9999999999798206,2.0176197542572085e-11,4.91015526074632e-21
1.0382839468208788e-29,0.9452204490461,0.05477955095389401,1.8940526282189466e-20
7.94013892370364e-108,0.9999999993057003,6.943000717103502e-10,2.662503158836707e-23
3.655128873438223e-103,1.0,2.0998429975878268e-16,3.0510225527000918e-15
4.264508202878799e-58,0.999804834838236,0.00019512511696502164,4.0044794420432896e-08
2.22199093518537e-84,0.9684452437723545,0.03155475622763889,5.099170832482253e-26
2.383773062733729e-123,1.0,3.9005672095836623e-16,2.396656640316617e-28
9.121709316486427e-40,1.3511953979658754e-18,1.0,4.546798332391015e-50
1.5591598021964377e-98,1.0,2.552126832675469e-15,7.035371321168097e-22
1.377198955302495e-146,9.189395654547987e-13,0.9999999999990763,5.263107210980208e-42
4.431673618360423e-19,1.137299382955256e-26,1.0,1.2985871331897773e-56
8.947735493707375e-37,2.9510712049632926e-24,1.0,7.62129112996187e-82
3.0276042994436876e-43,0.9993575735786262,0.0006424264213727181,3.0144450308949176e-18
3.6919922946260287e-31,3.3226551755227326e-27,1.0,3.899461788440923e-66
5.924393313901702e-114,1.0,6.304857609057286e-17,4.095940008387617e-28
2.6248661346255205e-67,0.9999999998694022,1.3059723776944715e-10,1.8848370807110784e-16
4.197608015103835e-25,5.630783148019218e-20,1.0,3.353448582636799e-84
2.2814371898648997e-42,3.0914097123705507e-09,0.9999999969085849,1.0285887421425623e-47
3.364791743010218e-148,0.9999999999891713,1.0824423994909736e-11,2.059337741401698e-38
3.0771499111015295e-179,0.999999994367414,5.632582004242773e-09,9.132599472805948e-31
7.681874183683155e-253,5.885425131900051e-07,0.9999994114574831,6.314260929476204e-38
4.58805157352348e-89,0.0068282148567766375,0.9931717851432258,1.4392683803524205e-35
3.5339160740307145e-184,0.9999999999996732,8.736187649261037e-15,3.1233867196337226e-13
2.8425477314249246e-78,0.999999696328519,3.036714829277152e-07,6.344721684791011e-18
7.154664837381201e-92,0.9999999980046397,1.9953532199194256e-09,9.420925881659799e-18
8.395639892860048e-124,1.2598228904627827e-08,0.9999999874017647,2.5040104418677595e-36
2.249968959622076e-46,1.4465051632253414e-20,1.0,1.5970782915376122e-41
5.559971461772859e-39,5.088200556383036e-07,0.9999994911799506,2.1321639777875887e-36
1.280200919871072e-107,0.9999979407180206,2.059281981049889e-06,5.147336102203761e-25
6.0740951333652085e-61,0.013975277957574635,0.9860247220424295,4.3365877765877305e-32
3.1753708377223824e-44,3.475495636729133e-13,0.9999999999996589,1.3571013551797255e-36
1.7378168525093263e-49,1.1157370216929652e-09,0.9999999988842632,2.1550944555137247e-43
2.850348891195753e-173,0.9999999970030871,2.996910014021561e-09,1.8262004537560537e-34
1.8904496836176431e-84,0.9999336492278191,6.635077217964492e-05,1.2411890836117536e-29
1.9349529379501358e-97,0.9999999999998721,1.2662057157586902e-13,6.196081074336846e-29
2.5006920680769138e-29,0.0001194310619990603,0.9998805689379971,3.960080707267848e-26
3.1019262011904217e-47,2.576041143812099e-17,1.0,4.209241080369813e-42
1.2820305702196502e-45,4.163086395103291e-20,1.0,4.859569515627117e-62
6.450330201330677e-54,0.9424297366663036,0.057570263333691744,8.161005561871176e-41
2.4532878519520655e-30,1.3140889889080225e-09,0.999999998685908,7.687731128974255e-23
8.177920231352744e-222,0.0028398564655504484,0.9971601435344523,2.6793633733873013e-38
1.9220545659416906e-147,0.9999999999949267,5.068950543064828e-12,8.690411769077691e-40
2.9562171947860246e-70,0.9999999999822506,1.7756269291038513e-11,7.907987924186199e-35
3.062846775484978e-60,3.138653578296421e-05,0.9999686134642242,4.19570358568672e-25
4.8386890788690015e-64,0.9999999999943725,7.158042876705463e-13,4.905580764470884e-12
1.3855881835252192e-148,0.9999999999996447,3.5006768908517327e-13,2.1320897486053243e-20
2.112512213637419e-207,0.9999999999985931,1.4110845985488085e-12,3.70050873589028e-30
1.27513373e-315,1.0,1.7950582328208283e-16,9.483300604117367e-30
7.76664664163159e-128,1.0,1.699693935130653e-16,1.6418586579873436e-20
0.0,0.9999995151895188,4.848104756632757e-07,2.068404699505134e-27
6.824858726548597e-29,9.747357049300985e-11,0.9999999999025277,8.699119576228989e-49
4.79030479807356e-50,1.1926101823963049e-09,0.9999999988073967,7.74850538325934e-36
4.4530249028240405e-26,2.9168429492098854e-19,1.0,2.4998647285374793e-54
2.1898983829659288e-57,0.9999999898510907,1.014890781918157e-08,1.6065074636552495e-30
1.3878111689071754e-149,0.9999797962625954,2.0203737402598896e-05,1.4781302110406114e-41
2.8895556131216506e-270,0.8331553989055687,0.16684460109442512,9.610415700010364e-30
1.0081289534178976e-68,0.9998001703611334,0.00019982963886304195,1.1607993883721225e-58
1.7480664441796992e-122,1.0,7.453956692249347e-17,1.318243825731389e-16
3.707999704376162e-234,1.0,1.0740728127297699e-17,9.064073426567704e-43
1.773547893501457e-52,1.524834903232341e-12,0.9999999999984794,9.455858976064185e-56
1.620735438921108e-270,1.0,3.3038563132142158e-19,3.923310460838826e-38
8.408882546086784e-291,1.0,9.98623936342633e-19,1.0037561611597411e-37
2.7179477050207385e-39,3.877893100779946e-40,1.0,7.033218128795577e-64
9.552163196204998e-65,0.9999998392723897,1.5991255161635297e-07,8.150563176400203e-10
8.919281382817138e-67,0.9999999585958941,4.140411032637866e-08,4.520727352799998e-17
4.655297236520548e-50,4.801797146565348e-18,1.0,1.0771153739647398e-65
7.587777859974603e-26,7.544662670151362e-07,0.9999992455337297,8.999210270458945e-17
1.642692818140621e-56,0.8818262027513691,0.11817379724863493,8.6280201034285805e-16
1.0488289521634953e-44,1.31219010467169e-08,0.9999999868780947,4.847834076476714e-27
4.853381956500523e-30,9.961973981406179e-11,0.9999999999003819,3.0125545540479736e-26
1.5903985704700821e-18,4.8491342936266616e-14,0.9999999999999574,1.4910039077955866e-34
4.096180126287907e-24,1.1933484808180848e-09,0.9999999988066577,6.858727412074215e-32
4.0423352566400254e-68,0.00011112698002802566,0.999888873019973,2.1265043329812998e-18
3.50020830793122e-241,1.9892558673738607e-07,0.9999998010744149,8.583746505076013e-22
8.11934027314321e-44,0.9997234376215193,4.191627450587204e-12,0.0002765623742907956
3.1615064013272414e-92,0.9999999999316742,6.778392916687158e-11,5.481374239273272e-13
1.2320323146528915e-40,7.823267908966855e-14,0.9999999999999147,9.2456761733028e-33
1.0538737626278757e-38,0.9997813821608978,0.00021861783910576845,7.552635644342242e-19
1.4670958861399458e-29,0.0009640320808948096,0.9990359679191113,2.2404764993617608e-36
1.9204971303424172e-45,1.4470786343449326e-12,0.9999999999985505,1.0858877547744655e-30
1.5938769026873083e-56,0.9999999932326915,6.767311884353301e-09,1.3232168482483403e-39
9.265468580014844e-09,1.2231925881313343e-24,0.9999999907345369,3.8488206231554466e-44
1.3452238793229626e-23,2.434116598671486e-29,1.0,1.01897314807524e-55
1.6914887277680945e-25,5.0794823430497716e-15,1.0,2.9395507468705562e-40
1.713330876100635e-174,0.08334397466922065,0.9166560253307774,3.855043181462599e-34
1.6912256507077073e-37,0.9999685493131694,3.1450686833299584e-05,2.810911192481044e-21
8.842739430501001e-72,0.8319948900338862,0.16800510996610823,1.2232276040570293e-36
4.488919648199532e-43,3.42014692125691e-14,0.9999999999999716,2.9144857714753875e-64
1.996494572590962e-90,1.1759722415893475e-10,0.9999999998824052,3.0852976338025126e-42
4.333852516096221e-82,0.9546696855060867,0.0453303144939089,7.573585630370275e-32
5.7080370083424825e-189,0.9999999960217423,3.9782606140267685e-09,5.546665560984641e-25
5.436171416767378e-74,0.9984197875257966,0.001580212474199979,3.62544939823878e-17
2.202286956319362e-59,0.9848983204704046,0.015101679529591149,2.801702406758188e-16
3.71832585155774e-67,0.9999999880291881,1.1964705072397398e-08,6.106748554473397e-12
3.685597379955987e-27,1.7715064089777238e-09,0.9999999982284891,1.1192433785765435e-32
1.0873016763610697e-31,0.010611162853622251,0.9893888371463725,3.2753749243417164e-23
2.1957640819457318e-95,0.9999976952855703,2.304714434091401e-06,3.597487232272741e-23
2.7815662698084944e-140,6.17834423446436e-13,0.9999999999993889,3.778981141783763e-34
7.793032139716075e-88,5.639640878127404e-16,1.0,2.1184607050386733e-35
7.20012241498888e-90,0.9999906637019921,9.336298005630328e-06,1.224876372659549e-44
6.117895621393262e-171,1.0,1.9310154156616298e-19,4.9854667198136464e-30
6.7750036655417524e-40,9.788696562092963e-64,1.0,3.8200711878367724e-34
1.1892002522640805e-32,0.0018951596541267742,0.9981048403458683,3.375422586687231e-23
9.250951188756406e-85,5.144094811901927e-10,0.9999999994855955,1.1978125926876218e-59
2.7909209421385835e-45,3.746438501731543e-17,1.0,1.0243474468933406e-50
4.2307127955560736e-80,0.9999999999999716,3.113601405129989e-14,7.192409250302323e-32
0.0,0.9999999999999574,7.287792836389975e-17,4.872154396742839e-14
9.071035917660182e-76,0.9643322330641189,0.035207839439464116,0.0004599274964099053
2.6895999119182084e-145,0.9999999999998295,1.568946352993003e-13,9.826978967387091e-15
2.2770978777222034e-131,0.9999999999999005,1.0394775128153543e-13,1.247038499544631e-23
5.4166715479642643e-300,0.9999999999999858,8.588566803080117e-15,4.124477341656515e-21
1.0637889408532711e-168,0.9999999999996021,3.9276543605361153e-13,3.827068902402863e-22
4.995505045620664e-65,1.6306460093294095e-35,1.0,8.91052407971901e-51
3.042881736754438e-181,0.8953209970645649,0.10467900293543167,2.8548610055240268e-49
5.550250871592845e-79,4.623776293289003e-09,0.9999999953762284,2.0788650841715526e-45
3.9373613964232e-35,3.574777701664136e-13,0.9999999999996447,8.16553013334078e-43
2.848634825292134e-99,0.9999999873548546,1.2645140537191194e-08,1.7513021492915332e-48
9.462069553090286e-32,2.7265896104346475e-23,1.0,4.100465543918701e-39
1.7001539799756457e-98,1.4445324242061747e-25,1.0,2.399669521272351e-66
3.622692531694763e-150,0.9999998927722005,1.0722780442468747e-07,1.2221250121558609e-31
2.4064187405495588e-63,0.9981256924495803,0.0018743075504142285,2.1404676597802124e-29
6.173843130096416e-92,2.0248220718666517e-06,0.9999979751779229,9.785309030681442e-37
6.255660389357304e-104,0.6825204053119451,0.3174795946880611,1.624999422052136e-30
2.36532205846978e-25,3.8025546966461786e-07,0.9999996197445297,4.980934712038196e-28
6.171662470446842e-59,0.9999984027326116,1.5972673898981282e-06,2.551959821072042e-32
7.444954811317803e-47,0.9742421574038894,0.025757842596116694,3.573515036824296e-23
5.7307811313233055e-46,0.9991837103566733,0.0008162896433129642,1.5428065739846877e-14
5.257414062889345e-42,1.5189683962106675e-18,1.0,4.19215840601461e-56
1.5613738258699706e-22,2.7609984787644534e-31,1.0,2.5469689043891297e-46
8.095348300095998e-121,6.503551051700081e-13,0.9999999999993463,9.136450977907212e-40
0.0,6.154209788779086e-15,1.0,7.471454851901651e-33
2.1739015429577636e-51,2.1328835857238568e-12,0.9999999999978684,6.411876106791101e-42
1.918573121113164e-40,2.35671779005291e-12,0.999999999997641,4.783490676567468e-35
1.7632539852210372e-63,0.9998422892373613,0.00015771076264235832,6.853222645741916e-28
2.1395594367996516e-58,0.9972684785152672,2.436566055268523e-06,0.0027290849186770755
7.590756982423693e-103,2.997011523085508e-14,0.0010442974602295344,0.9989557025397355
1.5642204416016799e-87,1.6582433624513624e-17,4.3995320749324e-09,0.9999999956004615
2.42582409972506e-40,2.6052856901906963e-21,0.012575612631829287,0.9874243873681636
1.9358177171484752e-35,4.6523907119129395e-25,0.999999999970413,2.958288179069258e-11
3.9143482559369156e-42,4.568733620041499e-13,2.0943330846348384e-12,0.999999999997442
2.9097988162947102e-24,4.253610344884957e-23,0.9999972475468376,2.7524531584527014e-06
2.49039775240138e-51,1.4646088324299753e-07,1.824342309423885e-08,0.9999998352956958
4.4686384842985166e-51,3.9530353636157346e-10,9.26053254878297e-08,0.9999999069993678
1.0019545841584607e-47,2.5359026542298813e-23,0.8412552232475307,0.1587447767524699
2.2115526419400663e-71,2.782792201636708e-13,3.5115629306930614e-12,0.9999999999962057
3.9190393127125876e-199,5.676215415831311e-22,2.5306206001521832e-22,1.0
1.2566623591831087e-53,7.50459722665606e-15,7.122653509992006e-23,0.9999999999999858
1.191152647833274e-36,3.8180420155468665e-24,3.523883307111241e-17,1.0
1.711848076471685e-22,4.421788360209328e-41,1.0,8.483779387101927e-20
2.998476337054502e-80,5.282332592999276e-114,1.0,1.900968446943743e-25
1.06035435344274e-228,8.148855363161119e-28,0.9999999999999858,1.2866501828238046e-14
6.675961484519601e-142,7.46151296574424e-17,0.9999998147417161,1.8525827775791696e-07
1.315450446419276e-233,1.366495365667944e-09,0.9999994677862243,5.308472799755159e-07
1.548354674856067e-84,1.1164468344677924e-48,0.9999971691105567,2.8308894439395482e-06
1.2785388793522424e-58,1.0019549884607566e-80,1.0,8.654920739731596e-23
